SYMBOL	STAN	EOREOR
00038805	2,000	EOREOR
00038812	1,000	EOREOR
5900779819566	6,000	EOREOR
8719202615128	5,000	EOREOR
16218871	0,000	EOREOR
16217331	1,000	EOREOR
5907617322363	0,000	EOREOR
16215481	0,000	EOREOR
5903263755104	0,000	EOREOR
5905925094156	3,000	EOREOR
5905925094163	1,000	EOREOR
5905925094170	1,000	EOREOR
00018630	2,000	EOREOR
00046657	0,000	EOREOR
5907102007164	0,000	EOREOR
6941057459240	0,000	EOREOR
6941057402383	1,000	EOREOR
6942138915648	0,000	EOREOR
6941057454900	0,000	EOREOR
6941057402390	0,000	EOREOR
6941057400068	0,000	EOREOR
6941057400112	0,000	EOREOR
6941057400143	0,000	EOREOR
6941057400150	0,000	EOREOR
6941057400174	0,000	EOREOR
6941057402574	0,000	EOREOR
6941057454955	0,000	EOREOR
078257594603	0,000	EOREOR
6942138900583	0,000	EOREOR
00099806	0,000	EOREOR
	0,000	EOREOR
6941057401072	0,000	EOREOR
6941057420578	0,000	EOREOR
6941057420608	0,000	EOREOR
6941057400327	0,000	EOREOR
6941057400341	0,000	EOREOR
6942138927924	1,000	EOREOR
6941057414249	0,000	EOREOR
078257574292	0,000	EOREOR
6941057454832	0,000	EOREOR
6941057458847	0,000	EOREOR
078257564521	0,000	EOREOR
078257564538	0,000	EOREOR
6941057454719	0,000	EOREOR
6941057400266	0,000	EOREOR
6941057400273	0,000	EOREOR
6941057400280	0,000	EOREOR
6941057451909	0,000	EOREOR
6941057454757	0,000	EOREOR
6942138914450	0,000	EOREOR
	0,000	EOREOR
5908229370209	0,000	EOREOR
5907617320512	6,000	EOREOR
5907617320529	0,000	EOREOR
5907617301382	0,000	EOREOR
5907617321809	0,000	EOREOR
5903837376186	13,000	EOREOR
5903837500918	5,000	EOREOR
5903837501090	1,000	EOREOR
5903837500987	0,000	EOREOR
5907617322844	0,000	EOREOR
5903837376179	0,000	EOREOR
5907617321816	0,000	EOREOR
5907617304475	0,000	EOREOR
5903837500970	0,000	EOREOR
5907617301399	34,000	EOREOR
5903837501014	2,000	EOREOR
00154161	2,000	EOREOR
00000635	0,000	EOREOR
5906764486669	3,000	EOREOR
5900986510133	2,000	EOREOR
5900986510027	2,000	EOREOR
5900986510041	1,000	EOREOR
5900986510065	2,000	EOREOR
5900986510164	1,000	EOREOR
	0,000	EOREOR
5902738304908	0,000	EOREOR
5902738304861	2,000	EOREOR
5902738304892	3,000	EOREOR
5902738304878	3,000	EOREOR
5902738304885	2,000	EOREOR
00136709	0,000	EOREOR
00081290	0,000	EOREOR
15660084	0,000	EOREOR
00065818	0,000	EOREOR
5905810197047	0,000	EOREOR
5905810197061	0,000	EOREOR
5903837043293	16,000	EOREOR
00163392	1,000	EOREOR
00142595	0,000	EOREOR
5905810197085	0,000	EOREOR
5708869129119	0,000	EOREOR
	0,000	EOREOR
	0,000	EOREOR
5905810197108	0,000	EOREOR
00175265	0,000	EOREOR
00065825	0,000	EOREOR
3760172331254	5,000	EOREOR
00017503	22,000	EOREOR
00043601	2,000	EOREOR
00016957	1,000	EOREOR
00142632	0,000	EOREOR
00162500	1,000	EOREOR
00044189	8,000	EOREOR
00143998	1,000	EOREOR
00061650	1,000	EOREOR
00087193	9,000	EOREOR
00086288	10,000	EOREOR
00017190	0,000	EOREOR
00012256	1,000	EOREOR
00032605	3,000	EOREOR
00162579	9,000	EOREOR
00038904	4,000	EOREOR
00136921	0,000	EOREOR
15665195	2,000	EOREOR
00004565	0,000	EOREOR
00018661	1,000	EOREOR
00164399	0,000	EOREOR
00136877	6,000	EOREOR
00136891	19,000	EOREOR
00019880	2,000	EOREOR
00034081	1,000	EOREOR
00162586	0,000	EOREOR
00097642	0,000	EOREOR
00018845	1,000	EOREOR
00136846	0,000	EOREOR
00136822	2,000	EOREOR
00136914	22,000	EOREOR
00136884	2,000	EOREOR
00136754	1,000	EOREOR
00024426	7,000	EOREOR
00047296	1,000	EOREOR
15444684	3,000	EOREOR
00136839	5,000	EOREOR
00136853	7,000	EOREOR
00018852	0,000	EOREOR
00158336	1,000	EOREOR
00001038	0,000	EOREOR
00162517	0,000	EOREOR
15693587	1,000	EOREOR
2500099018002	0,000	EOREOR
00137263	0,000	EOREOR
00159753	0,000	EOREOR
00070546	0,000	EOREOR
00137256	0,000	EOREOR
00134675	0,000	EOREOR
00155250	0,000	EOREOR
00159746	0,000	EOREOR
00137249	0,000	EOREOR
5010646042635	0,000	EOREOR
5010646045278	0,000	EOREOR
5010646056885	1,000	EOREOR
5010646059558	3,000	EOREOR
5010646059565	1,000	EOREOR
5010646053082	1,000	EOREOR
5010646059541	0,000	EOREOR
6411501510617	0,000	EOREOR
00063081	1,000	EOREOR
00129695	0,000	EOREOR
	0,000	EOREOR
6411501510167	0,000	EOREOR
6411501510174	0,000	EOREOR
5900644531388	0,000	EOREOR
5900644531395	0,000	EOREOR
5907617320697	9,000	EOREOR
5903837113507	0,000	EOREOR
5907778339538	0,000	EOREOR
5907778339507	0,000	EOREOR
5907778339521	3,000	EOREOR
5907778339514	0,000	EOREOR
5902837820170	0,000	EOREOR
5907520406822	4,000	EOREOR
5907520406655	6,000	EOREOR
5907520402107	0,000	EOREOR
5907520402206	4,000	EOREOR
5907520401513	10,000	EOREOR
5907520401520	1,000	EOREOR
5904327091008	0,000	EOREOR
4820155684391	0,000	EOREOR
4820155686654	0,000	EOREOR
4820155683769	3,000	EOREOR
4820155684100	2,000	EOREOR
4820155684094	2,000	EOREOR
4820155684049	1,000	EOREOR
4820155685404	0,000	EOREOR
4820155684032	4,000	EOREOR
4820155684438	2,000	EOREOR
4820155684414	2,000	EOREOR
4820155685367	1,000	EOREOR
1818155684070	0,000	EOREOR
4820155684070	1,000	EOREOR
4820155684063	1,000	EOREOR
4820155687347	2,000	EOREOR
4820155683851	1,000	EOREOR
4820155683844	2,000	EOREOR
4820155684384	0,000	EOREOR
4820155683882	1,000	EOREOR
4820155684452	1,000	EOREOR
4820155684469	0,000	EOREOR
4820155684445	0,000	EOREOR
4820155684490	0,000	EOREOR
4820155684162	0,000	EOREOR
4820155684155	2,000	EOREOR
4820155684148	1,000	EOREOR
4820155683912	0,000	EOREOR
4820155684179	0,000	EOREOR
4820155684209	0,000	EOREOR
4820155683813	0,000	EOREOR
4820155683875	3,000	EOREOR
4820155683783	0,000	EOREOR
4820155684087	0,000	EOREOR
4820155684117	1,000	EOREOR
4820155684025	1,000	EOREOR
4820155684018	4,000	EOREOR
4820155683974	0,000	EOREOR
4820155683950	0,000	EOREOR
4820155683998	0,000	EOREOR
4820155684131	0,000	EOREOR
4820155683868	1,000	EOREOR
4820155683806	1,000	EOREOR
4820155684292	0,000	EOREOR
4820155684353	1,000	EOREOR
4820155684315	0,000	EOREOR
4820155683790	0,000	EOREOR
4820155685398	0,000	EOREOR
5907629222019	0,000	EOREOR
5900498024388	0,000	EOREOR
5900498024210	14,000	EOREOR
5900498024258	11,000	EOREOR
5900498027303	0,000	EOREOR
5900498024791	4,000	EOREOR
5900498024807	5,000	EOREOR
5900498024197	0,000	EOREOR
5900498026788	5,000	EOREOR
5900498026177	4,000	EOREOR
5900498025859	1,000	EOREOR
5900498025835	0,000	EOREOR
00037761	5,000	EOREOR
5907520404323	8,000	EOREOR
5907520404378	9,000	EOREOR
5907520414025	0,000	EOREOR
5907520414018	0,000	EOREOR
5907520404330	1,000	EOREOR
5907520404316	7,000	EOREOR
5907520403609	14,000	EOREOR
5907520400462	0,000	EOREOR
5907520420651	6,000	EOREOR
5907520400523	1,000	EOREOR
5907520420569	0,000	EOREOR
5907520420576	0,000	EOREOR
5907520420583	8,000	EOREOR
5907520420590	0,000	EOREOR
5907520405184	0,000	EOREOR
5907520420637	8,000	EOREOR
5907520420477	3,000	EOREOR
5907520402947	2,000	EOREOR
5907520400493	4,000	EOREOR
5907520401070	0,000	EOREOR
5907520402183	0,000	EOREOR
5907520401063	0,000	EOREOR
5907520405207	5,000	EOREOR
5907520400486	4,000	EOREOR
5907520400806	11,000	EOREOR
5907520400448	5,000	EOREOR
5907520490005	4,000	EOREOR
5907520490012	0,000	EOREOR
5907520420552	5,000	EOREOR
5907520406426	0,000	EOREOR
5907520402190	0,000	EOREOR
5907520401049	0,000	EOREOR
5907520401056	2,000	EOREOR
5907520401551	0,000	EOREOR
5907520403586	2,000	EOREOR
5907520400394	0,000	EOREOR
5907520411178	0,000	EOREOR
5907520402299	0,000	EOREOR
5907520402176	0,000	EOREOR
5907520406440	0,000	EOREOR
5907520400509	0,000	EOREOR
5907520400516	0,000	EOREOR
5907520404293	8,000	EOREOR
5907520404361	9,000	EOREOR
5907520400530	8,000	EOREOR
5907520400547	3,000	EOREOR
5905810199362	2,000	EOREOR
5905810199379	4,000	EOREOR
5905810199393	10,000	EOREOR
5905810199355	0,000	EOREOR
5905810199386	0,000	EOREOR
5905810199430	0,000	EOREOR
5902004537375	0,000	EOREOR
5010646060080	1,000	EOREOR
00151931	0,000	EOREOR
5907102010355	0,000	EOREOR
5904517348264	4,000	EOREOR
5904517009455	16,000	EOREOR
5904517181564	2,000	EOREOR
5904517206502	10,000	EOREOR
5904517008403	0,000	EOREOR
5904517008588	10,000	EOREOR
5904517008564	5,000	EOREOR
5904517008618	10,000	EOREOR
5904517008595	3,000	EOREOR
5904517008601	8,000	EOREOR
5904517269811	4,000	EOREOR
5904517023314	3,000	EOREOR
5904517008571	5,000	EOREOR
5904517066250	0,000	EOREOR
5904517105980	0,000	EOREOR
5904517106055	0,000	EOREOR
5904517106307	0,000	EOREOR
5904517067486	5,000	EOREOR
5904517222731	0,000	EOREOR
5902004539522	12,000	EOREOR
5902004539539	3,000	EOREOR
5901875005457	0,000	EOREOR
5901875006874	0,000	EOREOR
5906874432037	0,000	EOREOR
5901875006881	0,000	EOREOR
5908229370094	0,000	EOREOR
4007221005551	0,000	EOREOR
5900469331453	0,000	EOREOR
	0,000	EOREOR
5904842673178	2,000	EOREOR
00115063	0,000	EOREOR
00115087	0,000	EOREOR
8711295423802	4,000	EOREOR
8719987158407	3,000	EOREOR
8718158652102	3,000	EOREOR
8718158652003	2,000	EOREOR
8719202619539	3,000	EOREOR
8719202730272	6,000	EOREOR
8719202730302	10,000	EOREOR
8719202730340	12,000	EOREOR
8719202328325	1,000	EOREOR
8719202747584	15,000	EOREOR
8719202740684	1,000	EOREOR
8719202748376	0,000	EOREOR
8719987207365	0,000	EOREOR
8719202747676	5,000	EOREOR
8719987207273	0,000	EOREOR
8719202014181	8,000	EOREOR
8719987621291	4,000	EOREOR
8719202619478	4,000	EOREOR
8719987140570	6,000	EOREOR
8719202285130	12,000	EOREOR
8719987142444	6,000	EOREOR
8719987679100	2,000	EOREOR
5902663240142	2,000	EOREOR
5902663407897	2,000	EOREOR
5902663407927	2,000	EOREOR
5902663253340	4,000	EOREOR
5902663335541	2,000	EOREOR
5902663167784	1,000	EOREOR
5902663226764	1,000	EOREOR
5902663325597	0,000	EOREOR
5902663412662	1,000	EOREOR
2030330260285	1,000	EOREOR
5902663325870	0,000	EOREOR
5902663173921	2,000	EOREOR
5902663167678	1,000	EOREOR
8719202268300	1,000	EOREOR
8719202268195	3,000	EOREOR
8711295646720	6,000	EOREOR
2030330260513	0,000	EOREOR
2030330260865	1,000	EOREOR
2030330260872	3,000	EOREOR
5902663395767	4,000	EOREOR
8719202681703	39,000	EOREOR
8719202347067	0,000	EOREOR
8711295482922	3,000	EOREOR
8719202605136	4,000	EOREOR
8719202605105	2,000	EOREOR
8719202602470	5,000	EOREOR
8719202602463	4,000	EOREOR
8719202605099	4,000	EOREOR
8719202605082	3,000	EOREOR
8719202587593	5,000	EOREOR
8719202809046	2,000	EOREOR
8719987678721	2,000	EOREOR
8719202285109	7,000	EOREOR
8719202209150	4,000	EOREOR
8719202209167	3,000	EOREOR
8719202239225	6,000	EOREOR
8719202238914	0,000	EOREOR
8719202238884	0,000	EOREOR
8719202235890	2,000	EOREOR
8711295191350	8,000	EOREOR
8719202241709	2,000	EOREOR
8719202241846	1,000	EOREOR
8719202242287	1,000	EOREOR
8719202241723	2,000	EOREOR
8719202240160	1,000	EOREOR
8719202239775	1,000	EOREOR
8719202239690	3,000	EOREOR
8719202239669	1,000	EOREOR
8711295197468	2,000	EOREOR
8719202807813	6,000	EOREOR
8711295408861	0,000	EOREOR
8711295409585	0,000	EOREOR
8711295409677	9,000	EOREOR
8711295408724	0,000	EOREOR
8719202378351	0,000	EOREOR
8719202247213	1,000	EOREOR
8711295424878	3,000	EOREOR
8718158397218	0,000	EOREOR
8719202677409	6,000	EOREOR
2030330260308	0,000	EOREOR
2030330260315	0,000	EOREOR
8711295527364	0,000	EOREOR
8719202330052	9,000	EOREOR
8718158701824	0,000	EOREOR
8719202676938	5,000	EOREOR
8719202329537	0,000	EOREOR
8719202774771	12,000	EOREOR
8719202774740	4,000	EOREOR
8719202268362	4,000	EOREOR
8719987678783	1,000	EOREOR
8719987679094	2,000	EOREOR
8719202329681	3,000	EOREOR
8719202285017	5,000	EOREOR
8719202716856	1,000	EOREOR
8719202716412	1,000	EOREOR
8719202716399	0,000	EOREOR
8719202716467	1,000	EOREOR
00134859	0,000	EOREOR
00134866	0,000	EOREOR
00114646	0,000	EOREOR
00088206	2,000	EOREOR
15699992	0,000	EOREOR
00111898	38,000	EOREOR
00008990	36,000	EOREOR
00111911	0,000	EOREOR
00134491	0,000	EOREOR
5907102010430	8,000	EOREOR
5907617304796	0,000	EOREOR
5903837402717	0,000	EOREOR
5903837402618	4,000	EOREOR
5903837402571	0,000	EOREOR
5907617304345	6,000	EOREOR
5907617303768	0,000	EOREOR
5907617310360	0,000	EOREOR
5907617311930	0,000	EOREOR
5903837350803	0,000	EOREOR
5907617310353	0,000	EOREOR
5907617311947	3,000	EOREOR
5903837351404	0,000	EOREOR
5907617312647	5,000	EOREOR
5907617310377	4,000	EOREOR
5903837350650	0,000	EOREOR
5903837351503	0,000	EOREOR
5907617310384	0,000	EOREOR
5903837350100	0,000	EOREOR
	0,000	EOREOR
5903837350001	10,000	EOREOR
5903837350957	0,000	EOREOR
5907617311961	5,000	EOREOR
5903837350759	0,000	EOREOR
5907617310391	4,000	EOREOR
5903837350551	0,000	EOREOR
5903837350506	0,000	EOREOR
5903837351206	0,000	EOREOR
5903837351107	0,000	EOREOR
5903837351657	0,000	EOREOR
5903837351008	0,000	EOREOR
5907617311978	1,000	EOREOR
5903837350339	0,000	EOREOR
5907617311954	7,000	EOREOR
5903837350407	0,000	EOREOR
5905810197955	0,000	EOREOR
8719202697070	3,000	EOREOR
8719202697056	3,000	EOREOR
8719202697018	3,000	EOREOR
	3,000	EOREOR
5907617321953	0,000	EOREOR
5903837403004	0,000	EOREOR
5907617303546	9,000	EOREOR
5907617304536	12,000	EOREOR
5907617300026	9,000	EOREOR
5904517249004	6,000	EOREOR
5904517002203	1,000	EOREOR
5904517261921	8,000	EOREOR
5904517002913	9,000	EOREOR
5904517044463	7,000	EOREOR
5904517001152	16,000	EOREOR
5904517084988	0,000	EOREOR
5904517083448	2,000	EOREOR
5904517004047	3,000	EOREOR
5904517044166	0,000	EOREOR
5904517207165	4,000	EOREOR
5904517024816	0,000	EOREOR
5904517002173	20,000	EOREOR
5904517049376	13,000	EOREOR
5904517044401	0,000	EOREOR
5904517005655	0,000	EOREOR
5904517204300	1,000	EOREOR
5904517248151	2,000	EOREOR
5904517329232	6,000	EOREOR
5904517208261	15,000	EOREOR
5904517001497	1,000	EOREOR
5904517002432	0,000	EOREOR
5904517067790	0,000	EOREOR
5904517024939	0,000	EOREOR
00069007	0,000	EOREOR
5904517025110	10,000	EOREOR
5904517182196	4,000	EOREOR
5904517001466	5,000	EOREOR
5904517264649	0,000	EOREOR
5904517002845	1,000	EOREOR
5904517002555	1,000	EOREOR
5904517002371	1,000	EOREOR
5904517046191	0,000	EOREOR
5904517001985	0,000	EOREOR
5904517024823	8,000	EOREOR
5904517001237	0,000	EOREOR
5904517001428	5,000	EOREOR
5904517082212	2,000	EOREOR
5904517005358	44,000	EOREOR
5904517245396	1,000	EOREOR
5904517002579	0,000	EOREOR
5904517164031	10,000	EOREOR
5904517024847	0,000	EOREOR
5904517001039	31,000	EOREOR
5904517001626	3,000	EOREOR
5904517001848	21,000	EOREOR
5904517001190	11,000	EOREOR
5904517025769	13,000	EOREOR
5904517106369	0,000	EOREOR
5904517084124	0,000	EOREOR
5904517084131	1,000	EOREOR
5904517068919	49,000	EOREOR
5904517242043	0,000	EOREOR
5904517347953	0,000	EOREOR
5904517347328	0,000	EOREOR
5904517347441	3,000	EOREOR
5904517248168	0,000	EOREOR
5904517264656	1,000	EOREOR
	0,000	EOREOR
5904517001299	4,000	EOREOR
5904517001091	34,000	EOREOR
5904517049192	0,000	EOREOR
5904517189317	42,000	EOREOR
5904517045231	0,000	EOREOR
5904517002227	9,000	EOREOR
5904517024489	5,000	EOREOR
5904517024472	9,000	EOREOR
5904517024496	0,000	EOREOR
5904517001435	5,000	EOREOR
5904517108851	0,000	EOREOR
5904517282162	11,000	EOREOR
5904517222359	16,000	EOREOR
5904517247758	16,000	EOREOR
5904517329256	9,000	EOREOR
5904517208247	25,000	EOREOR
5904517248175	5,000	EOREOR
5904517002289	7,000	EOREOR
5904517302280	4,000	EOREOR
5904517302327	0,000	EOREOR
5904517049383	20,000	EOREOR
5904517002180	13,000	EOREOR
5904517024809	0,000	EOREOR
5904517001596	11,000	EOREOR
5904517084209	2,000	EOREOR
5904517001855	3,000	EOREOR
5904517262096	1,000	EOREOR
5904517249509	0,000	EOREOR
5904517001862	4,000	EOREOR
5904517189331	0,000	EOREOR
5904517001329	1,000	EOREOR
5904517125643	0,000	EOREOR
5904517083530	0,000	EOREOR
5904517246065	2,000	EOREOR
5904517002197	0,000	EOREOR
5904517002364	2,000	EOREOR
5904517044173	7,000	EOREOR
5904517002616	5,000	EOREOR
5904517204690	0,000	EOREOR
5904517001367	6,000	EOREOR
5904517001374	6,000	EOREOR
5904517283213	6,000	EOREOR
5904517283190	4,000	EOREOR
5904517226159	1,000	EOREOR
5904517024793	0,000	EOREOR
5904517289017	8,000	EOREOR
5904517001589	3,000	EOREOR
5904517007192	2,000	EOREOR
5904517066076	0,000	EOREOR
5904517084100	0,000	EOREOR
5904517084117	0,000	EOREOR
5904517346635	6,000	EOREOR
5904517329706	20,000	EOREOR
5904517002425	1,000	EOREOR
5904517002005	2,000	EOREOR
5904517044883	3,000	EOREOR
5904517341739	12,000	EOREOR
5904517086203	0,000	EOREOR
5904517085008	5,000	EOREOR
5904517269750	0,000	EOREOR
5904517005433	7,000	EOREOR
5904517247048	10,000	EOREOR
5904517267800	5,000	EOREOR
5904517001756	7,000	EOREOR
5904517001213	4,000	EOREOR
5904517001220	11,000	EOREOR
5904517044876	0,000	EOREOR
5904517048485	5,000	EOREOR
5904517049543	1,000	EOREOR
5904517025776	4,000	EOREOR
5904517007383	0,000	EOREOR
5904517268432	5,000	EOREOR
5904517002692	0,000	EOREOR
5904517024830	4,000	EOREOR
5904517084148	5,000	EOREOR
5904517084155	0,000	EOREOR
5904517044418	0,000	EOREOR
5904517283220	0,000	EOREOR
5904517283206	0,000	EOREOR
5904517046207	1,000	EOREOR
5904517084186	0,000	EOREOR
5904517204706	2,000	EOREOR
5904517248250	0,000	EOREOR
5904517248342	0,000	EOREOR
5904517002951	11,000	EOREOR
5904517002487	4,000	EOREOR
5904517189218	19,000	EOREOR
5904517329249	0,000	EOREOR
5904517208223	22,000	EOREOR
5904517248144	14,000	EOREOR
5904517001510	3,000	EOREOR
5904517105492	2,000	EOREOR
5904517241237	0,000	EOREOR
5904517105584	0,000	EOREOR
5904517269972	0,000	EOREOR
5901875005709	0,000	EOREOR
5903837404155	6,000	EOREOR
5907617301559	1,000	EOREOR
00159715	0,000	EOREOR
5902806047201	3,000	EOREOR
5900000015606	0,000	EOREOR
5907715600073	0,000	EOREOR
046561100681	0,000	EOREOR
7839294011194	0,000	EOREOR
783929404219	0,000	EOREOR
00135740	0,000	EOREOR
00124546	0,000	EOREOR
5900000010793	0,000	EOREOR
00133449	2,000	EOREOR
00051156	5,000	EOREOR
00155281	1,000	EOREOR
00141673	1,000	EOREOR
00134569	2,000	EOREOR
00018135	1,000	EOREOR
00086264	3,000	EOREOR
00155236	3,000	EOREOR
00031240	1,000	EOREOR
00155243	0,000	EOREOR
00114622	2,000	EOREOR
00114844	1,000	EOREOR
00186131	2,000	EOREOR
8719202916348	1,000	EOREOR
8719202916386	0,000	EOREOR
5902815982982	0,000	EOREOR
5902815982098	2,000	EOREOR
5902815983057	1,000	EOREOR
5902815982968	1,000	EOREOR
00137324	0,000	EOREOR
00018920	0,000	EOREOR
00186278	0,000	EOREOR
00186285	0,000	EOREOR
7311518200824	2,000	EOREOR
8414299124859	2,000	EOREOR
00138031	1,000	EOREOR
00137904	1,000	EOREOR
00033411	1,000	EOREOR
00053433	0,000	EOREOR
00112017	8,000	EOREOR
00112147	0,000	EOREOR
00062961	0,000	EOREOR
5901292653286	7,000	EOREOR
00001861	1,000	EOREOR
00070928	0,000	EOREOR
00018791	0,000	EOREOR
00154574	0,000	EOREOR
00164382	0,000	EOREOR
00001878	0,000	EOREOR
00066723	0,000	EOREOR
00001885	1,000	EOREOR
06800017	0,000	EOREOR
00001892	0,000	EOREOR
8717191007702	25,000	EOREOR
00070874	0,000	EOREOR
00087797	0,000	EOREOR
00017985	0,000	EOREOR
00066310	0,000	EOREOR
00002851	0,000	EOREOR
5907102008802	0,000	EOREOR
5907102004644	0,000	EOREOR
5902077101527	0,000	EOREOR
5907617303775	2,000	EOREOR
5907617305304	1,000	EOREOR
5907617305540	1,000	EOREOR
5907617303782	4,000	EOREOR
5907617305298	0,000	EOREOR
5907617301597	1,000	EOREOR
5906874758274	5,000	EOREOR
5907617301573	0,000	EOREOR
5903837406432	19,000	EOREOR
5907617301580	2,000	EOREOR
5907617321137	10,000	EOREOR
5904232198298	0,000	EOREOR
5906874758106	0,000	EOREOR
5903837405107	0,000	EOREOR
5907617300057	2,000	EOREOR
5903837406203	4,000	EOREOR
5903837407903	0,000	EOREOR
5903837406418	1,000	EOREOR
5903837406098	0,000	EOREOR
5903837493401	9,000	EOREOR
5903837406104	8,000	EOREOR
5903837406128	0,000	EOREOR
5903837406272	0,000	EOREOR
5903837405114	21,000	EOREOR
5903837408207	1,000	EOREOR
5903837406692	21,000	EOREOR
5903837407002	71,000	EOREOR
5903837407187	0,000	EOREOR
5903837407064	0,000	EOREOR
5903837407057	39,000	EOREOR
5903837493418	12,000	EOREOR
5903837480098	0,000	EOREOR
5907617304376	6,000	EOREOR
5907617301627	5,000	EOREOR
5907617305106	3,000	EOREOR
5907617320246	16,000	EOREOR
5907617301603	20,000	EOREOR
5907617303812	2,000	EOREOR
5907783606410	0,000	EOREOR
5903837407101	0,000	EOREOR
5901292667603	1,000	EOREOR
5908277710613	3,000	EOREOR
5906764460553	0,000	EOREOR
8697975016161	13,000	EOREOR
8697975016154	12,000	EOREOR
5901292670368	0,000	EOREOR
5904816910230	6,000	EOREOR
5901292674120	3,000	EOREOR
5901292670344	0,000	EOREOR
5901292649746	4,000	EOREOR
5901292649722	20,000	EOREOR
5901292636753	8,000	EOREOR
5901292649784	61,000	EOREOR
5901292639914	21,000	EOREOR
5908277708429	0,000	EOREOR
5901292668433	0,000	EOREOR
5901292667733	0,000	EOREOR
5905546028264	0,000	EOREOR
5904816084368	12,000	EOREOR
8697975020564	0,000	EOREOR
5904816000177	0,000	EOREOR
5901292649753	1,000	EOREOR
5901292668020	30,000	EOREOR
5901292667566	0,000	EOREOR
5901292667573	0,000	EOREOR
20001681	0,000	EOREOR
00000826	12,000	EOREOR
00053594	17,000	EOREOR
00061315	10,000	EOREOR
00174664	2,000	EOREOR
00015561	9,000	EOREOR
00023337	1,000	EOREOR
00038690	1,000	EOREOR
5905669896597	26,000	EOREOR
5908218506138	2,000	EOREOR
5900715000096	1,000	EOREOR
00034586	12,000	EOREOR
00080033	0,000	EOREOR
00067348	0,000	EOREOR
00005371	0,000	EOREOR
5907102009274	2,000	EOREOR
00120357	1,000	EOREOR
00155830	2,000	EOREOR
00138147	0,000	EOREOR
8719194258563	5,000	EOREOR
00131179	1,000	EOREOR
00117333	0,000	EOREOR
00136556	0,000	EOREOR
00120340	1,000	EOREOR
00137911	0,000	EOREOR
00152129	16,000	EOREOR
00152082	0,000	EOREOR
00122597	0,000	EOREOR
00117364	5,000	EOREOR
5907632720748	5,000	EOREOR
00174978	0,000	EOREOR
00112284	0,000	EOREOR
00587037	0,000	EOREOR
5908229364321	0,000	EOREOR
00157322	0,000	EOREOR
00153447	0,000	EOREOR
5907772513156	0,000	EOREOR
00178921	0,000	EOREOR
00060295	0,000	EOREOR
00162531	0,000	EOREOR
00162944	0,000	EOREOR
00162913	0,000	EOREOR
00011570	0,000	EOREOR
00069120	0,000	EOREOR
00167093	9,000	EOREOR
00136389	2,000	EOREOR
00136716	0,000	EOREOR
00131209	0,000	EOREOR
5902367471422	0,000	EOREOR
5907617303805	4,000	EOREOR
5907617304543	0,000	EOREOR
5907617300095	14,000	EOREOR
5907617304901	5,000	EOREOR
5906245724044	0,000	EOREOR
5906245750777	0,000	EOREOR
5906245724020	0,000	EOREOR
5902367471927	0,000	EOREOR
5907617305250	11,000	EOREOR
	0,000	EOREOR
5907617300101	6,000	EOREOR
5903837412853	12,000	EOREOR
5903837410606	10,000	EOREOR
5903837412501	0,000	EOREOR
5903837410903	0,000	EOREOR
5903837412136	0,000	EOREOR
5903837412181	0,000	EOREOR
5903837410101	3,000	EOREOR
5903837409686	4,000	EOREOR
5903837410200	0,000	EOREOR
5903837493425	0,000	EOREOR
